x+ 	 x- 	 p+ 	 p- 	 mass_x+ 	 itr 
-9.999999999999998	nan	3.0000000000000004	nan	1.0	0
-9.995	-9.793840549336911	3.00000000001425	3.033277728089813	0.9999999999999994	1
-9.984999999999953	-9.783724460894938	3.0000000000287796	3.033609605934222	1.0000000000000009	2
-9.974999999999818	-9.773602091858677	3.0000000000436016	3.03394379209111	1.0000000000000007	3
-9.964999999999687	-9.763473573518922	3.000000000058725	3.0342801899424354	1.0000000000000009	4
-9.954999999999515	-9.753338853735015	3.0000000000741536	3.0346188168486594	0.9999999999999976	5
-9.944999999999265	-9.743197884467154	3.000000000089894	3.034959695834091	0.9999999999999986	6
-9.934999999998954	-9.733050697464735	3.000000000105952	3.0353028336520884	1.0	7
-9.92499999999862	-9.722897247409145	3.000000000122335	3.0356482321650073	0.9999999999999981	8
-9.914999999998221	-9.712737521200165	3.0000000001390488	3.0359958777263323	0.9999999999999979	9
-9.904999999997715	-9.702571489294716	3.0000000001561014	3.0363458128530416	1.0	10
-9.8949999999972	-9.692399130347496	3.000000000173498	3.0366980519703164	0.9999999999999994	11
-9.884999999996648	-9.682220424394805	3.000000000191247	3.0370526093985517	0.9999999999999971	12
-9.874999999996014	-9.67203534370867	3.0000000002093548	3.037409492246125	0.9999999999999986	13
-9.864999999995325	-9.66184386436417	3.000000000227829	3.037768724689286	0.9999999999999971	14
-9.854999999994554	-9.651645980329098	3.000000000246677	3.038130328982023	0.9999999999999976	15
-9.8449999999937	-9.641441641948255	3.000000000265906	3.0384943237952204	0.9999999999999992	16
-9.834999999992831	-9.631230828389725	3.0000000002855245	3.0388607353492287	0.9999999999999978	17
-9.82499999999189	-9.621013528145204	3.00000000030554	3.0392295855885645	0.9999999999999962	18
-9.814999999990887	-9.61078971609924	3.0000000003259624	3.0396009039485277	0.9999999999999954	19
-9.804999999989777	-9.600559357703167	3.0000000003467955	3.0399747161731945	0.9999999999999969	20
-9.794999999988631	-9.59032243012316	3.0000000003680527	3.040351054268926	0.9999999999999964	21
-9.784999999987418	-9.580078908460441	3.000000000389738	3.0407299523343965	0.9999999999999964	22
-9.774999999986099	-9.56982876689714	3.0000000004118643	3.0411114376256547	0.9999999999999969	23
-9.76499999998475	-9.559571984979987	3.0000000004344387	3.0414955497159126	0.9999999999999962	24
-9.75499999998326	-9.549308532495148	3.000000000457469	3.04188232161766	0.9999999999999983	25
-9.744999999981761	-9.539038383893475	3.000000000480966	3.0422717932596552	0.9999999999999954	26
-9.734999999980142	-9.528761511343857	3.0000000005049405	3.042664005385395	0.9999999999999969	27
-9.724999999978484	-9.518477891357374	3.0000000005293996	3.0430589979285965	0.999999999999994	28
-9.714999999976689	-9.508187496396724	3.0000000005543552	3.043456812975225	0.9999999999999981	29
-9.704999999974856	-9.497890303518655	3.0000000005798153	3.043857503733192	0.9999999999999952	30
-9.694999999972941	-9.487586281481617	3.0000000006057927	3.0442611159297197	0.9999999999999952	31
-9.684999999970897	-9.477275403136343	3.0000000006322964	3.044667708523836	0.9999999999999978	32
-9.674999999968794	-9.466957639520862	3.000000000659338	3.0450773618426847	0.9999999999999959	33
-9.66499999996659	-9.456632951372464	3.0000000006869265	3.045490253234901	0.9999999999999961	34
-9.654999999964303	-9.446301272195084	3.000000000715075	3.045906788428856	0.9999999999999938	35
-9.644999999961952	-9.435962499972682	3.0000000007437944	3.0463276317852515	0.9999999999999936	36
-9.634999999959454	-9.425616663822874	3.0000000007730967	3.046752271812923	0.999999999999994	37
-9.624999999956893	-9.41526389581465	3.0000000008029923	3.0471794689486775	0.9999999999999921	38
-9.61499999995422	-9.404904208943066	3.0000000008334955	3.0476090269047025	0.9999999999999938	39
-9.6049999999514	-9.394537517338286	3.0000000008646177	3.0480415621507038	0.9999999999999957	40
-9.594999999948545	-9.384163740707914	3.0000000008963714	3.0484775578700742	0.9999999999999942	41
-9.58499999994556	-9.373782877581107	3.000000000928769	3.0489169618392413	0.9999999999999933	42
-9.57499999994243	-9.363394914719722	3.000000000961824	3.0493597750664745	0.9999999999999946	43
-9.564999999939216	-9.352999810661624	3.0000000009955503	3.049806193536926	0.9999999999999961	44
-9.55499999993592	-9.34259753075236	3.0000000010299614	3.0502563840984234	0.999999999999994	45
-9.544999999932484	-9.33218804585794	3.0000000010650716	3.05071049679981	0.9999999999999933	46
-9.534999999928951	-9.321771330082436	3.000000001100893	3.0511686258587227	0.9999999999999931	47
-9.524999999925278	-9.311347369899144	3.0000000011374435	3.0516308087545942	0.9999999999999926	48
-9.514999999921468	-9.300916154366186	3.000000001174736	3.052097070241047	0.9999999999999942	49
-9.50499999991756	-9.290477678646479	3.0000000012127854	3.0525674265136358	0.9999999999999938	50
-9.494999999913508	-9.280031929882464	3.0000000012516095	3.0530419374016247	0.9999999999999926	51
-9.484999999909375	-9.26957889091905	3.00000000129122	3.053520716673296	0.9999999999999909	52
-9.474999999905044	-9.25911853940893	3.000000001331636	3.054003899161386	0.9999999999999921	53
-9.464999999900636	-9.248650860605784	3.0000000013728747	3.0544916036740015	0.9999999999999898	54
-9.454999999896057	-9.23817584013026	3.0000000014149504	3.0549839411447226	0.9999999999999909	55
-9.4449999998913	-9.227693468452687	3.000000001457882	3.055481017511397	0.9999999999999926	56
-9.43499999988646	-9.217203739849923	3.000000001501685	3.0559829210780833	0.9999999999999917	57
-9.42499999988142	-9.206706656511505	3.000000001546379	3.0564897100603403	0.9999999999999928	58
-9.414999999876299	-9.196202221333811	3.000000001591984	3.057001454355187	0.9999999999999911	59
-9.40499999987099	-9.185690437649772	3.0000000016385138	3.0575182500768525	0.9999999999999921	60
-9.39499999986552	-9.175171307594242	3.0000000016859913	3.0580402002196188	0.9999999999999931	61
-9.3849999998599	-9.1646448350544	3.000000001734434	3.058567414795422	0.9999999999999915	62
-9.37499999985416	-9.154111029653427	3.0000000017838615	3.059100002166864	0.9999999999999883	63
-9.364999999848163	-9.14356990322696	3.0000000018342945	3.0596380700313306	0.9999999999999921	64
-9.354999999842061	-9.133021468156537	3.0000000018857547	3.060181729144696	0.9999999999999902	65
-9.344999999835759	-9.122465743335377	3.0000000019382607	3.060731093647721	0.9999999999999921	66
-9.334999999829318	-9.111902747179956	3.000000001991837	3.061286279976775	0.9999999999999888	67
-9.324999999822664	-9.101332506241645	3.0000000020465034	3.061847398995836	0.9999999999999912	68
-9.314999999815853	-9.09075505354842	3.00000000210228	3.0624145519703734	0.9999999999999902	69
-9.304999999808858	-9.080170420191351	3.0000000021591955	3.062987832387376	0.9999999999999895	70
-9.294999999801641	-9.069578660117903	3.0000000022172673	3.0635673015129923	0.9999999999999911	71
-9.284999999794264	-9.058979827334166	3.000000002276523	3.06415298187627	0.9999999999999896	72
