x+ 	 x- 	 p+ 	 p- 	 mass_x+ 	 itr 
-10.000000000000004	nan	4.999999999999999	nan	1.0	0
-9.99499999999996	-9.894889911453657	5.000000000006189	5.010038805694382	1.0000000000000022	1
-9.984999999999989	-9.88486775717965	5.000000000012505	5.010139393319245	1.0000000000000002	2
-9.975000000000005	-9.874843273489056	5.000000000018946	5.010240625186557	0.9999999999999988	3
-9.964999999999952	-9.864816500716197	5.00000000002552	5.010342476036551	0.9999999999999988	4
-9.95499999999988	-9.854787369758466	5.000000000032226	5.0104449691471675	1.0	5
-9.944999999999784	-9.84475593919571	5.000000000039067	5.010548128391433	1.0000000000000016	6
-9.934999999999725	-9.834722223296838	5.000000000046048	5.01065199446096	1.000000000000002	7
-9.92499999999962	-9.824686152877756	5.000000000053166	5.01075654754093	1.0000000000000018	8
-9.914999999999534	-9.814647770738324	5.000000000060432	5.0108617924322685	1.0000000000000002	9
-9.904999999999406	-9.804607045559651	5.0000000000678435	5.0109677608289545	1.0000000000000009	10
-9.894999999999277	-9.794563969704756	5.000000000075405	5.011074453574712	1.0000000000000013	11
-9.884999999999131	-9.78451852677818	5.000000000083118	5.011181875205049	1.0000000000000002	12
-9.874999999998968	-9.774470705501063	5.000000000090988	5.011290044091562	1.000000000000001	13
-9.864999999998778	-9.76442050218748	5.000000000099017	5.011398992924434	1.000000000000002	14
-9.854999999998586	-9.75436789631176	5.000000000107208	5.011508719281416	1.0000000000000007	15
-9.844999999998352	-9.744312869187159	5.000000000115565	5.011619244741563	1.0000000000000022	16
-9.834999999998118	-9.73425540278473	5.000000000124088	5.01173059494401	1.000000000000001	17
-9.824999999997889	-9.724195480184033	5.000000000132788	5.011842787930627	1.0000000000000016	18
-9.814999999997633	-9.714133089050353	5.000000000141661	5.011955853674928	1.0000000000000024	19
-9.804999999997358	-9.704068206883505	5.000000000150714	5.0120698104448405	1.0000000000000007	20
-9.794999999997044	-9.694000812072087	5.000000000159949	5.012184691522445	1.000000000000002	21
-9.784999999996712	-9.68393088635153	5.000000000169371	5.012300522572607	1.0000000000000016	22
-9.77499999999639	-9.673858414377866	5.000000000178984	5.012417338416696	1.0000000000000016	23
-9.764999999996036	-9.663783372193134	5.000000000188792	5.0125351696567675	1.0000000000000007	24
-9.754999999995636	-9.653705729662727	5.000000000198796	5.012654055958933	1.0000000000000018	25
-9.744999999995253	-9.643625470250608	5.0000000002090035	5.012774032235832	1.0000000000000018	26
-9.734999999994818	-9.633542568349828	5.000000000219418	5.012895142666711	1.0000000000000027	27
-9.724999999994415	-9.623456993654086	5.000000000230041	5.013017425005378	1.0000000000000002	28
-9.714999999993946	-9.613368726823124	5.000000000240879	5.013140933181704	1.0000000000000013	29
-9.704999999993435	-9.603277737021108	5.000000000251938	5.01326571297944	1.0000000000000036	30
-9.694999999992932	-9.593183993751381	5.000000000263221	5.013391815765754	1.0000000000000022	31
-9.68499999999241	-9.583087474070352	5.0000000002747305	5.013519299996846	1.0000000000000033	32
-9.674999999991867	-9.572988149551934	5.000000000286471	5.013648224698151	1.0000000000000024	33
-9.664999999991283	-9.562885989188025	5.000000000298452	5.013778647998244	1.0000000000000029	34
-9.654999999990704	-9.552780969601203	5.000000000310673	5.013910636185497	1.0000000000000027	35
-9.64499999999008	-9.542673054554548	5.000000000323144	5.014044258791035	1.0000000000000029	36
-9.634999999989398	-9.532562217453677	5.000000000335863	5.014179593700383	1.0000000000000049	37
-9.62499999998873	-9.5224484283654	5.000000000348841	5.014316713756956	1.000000000000005	38
-9.614999999988049	-9.512331660195263	5.000000000362081	5.014455704337974	1.0000000000000049	39
-9.604999999987355	-9.502211882369616	5.00000000037559	5.014596651821454	1.0000000000000018	40
-9.594999999986591	-9.492089068767454	5.000000000389371	5.014739646830119	1.0000000000000029	41
-9.584999999985802	-9.481963192069339	5.000000000403431	5.014884790583221	1.000000000000003	42
-9.574999999985	-9.471834225288092	5.000000000417777	5.015032180780691	1.0000000000000038	43
-9.56499999998416	-9.461702143102572	5.0000000004324106	5.015181933519199	1.0000000000000047	44
-9.554999999983288	-9.451566927326057	5.000000000447342	5.015334155634921	1.0000000000000056	45
-9.544999999982387	-9.441428555070388	5.000000000462572	5.015488974030924	1.0000000000000053	46
-9.534999999981444	-9.431287006621515	5.0000000004781135	5.015646503357385	1.0000000000000069	47
-9.524999999980528	-9.421142267711993	5.000000000493967	5.015806884174944	1.0000000000000053	48
-9.514999999979517	-9.410994330012578	5.000000000510141	5.015970252290292	1.0000000000000064	49
-9.504999999978512	-9.400843184780046	5.0000000005266445	5.0161367510795305	1.0000000000000056	50
-9.494999999977473	-9.390688830006543	5.000000000543478	5.016306537384885	1.0000000000000036	51
-9.484999999976376	-9.380531270674428	5.000000000560655	5.0164797725757015	1.0000000000000056	52
-9.474999999975246	-9.370370515606892	5.000000000578178	5.016656617527291	1.0000000000000058	53
-9.464999999974083	-9.360206583989862	5.0000000005960565	5.016837249333361	1.000000000000005	54
-9.454999999972907	-9.350039499395692	5.000000000614295	5.017021850603751	1.000000000000005	55
-9.444999999971676	-9.339869296230543	5.000000000632903	5.017210607624986	1.0000000000000053	56
-9.434999999970394	-9.329696020037064	5.000000000651888	5.017403714324054	1.0000000000000062	57
-9.42499999996907	-9.319519725669421	5.000000000671257	5.017601373157307	1.0000000000000082	58
-9.414999999967765	-9.309340489408566	5.000000000691018	5.01780379109775	1.0000000000000056	59
-9.404999999966371	-9.299158393076032	5.000000000711176	5.018011179036532	1.0000000000000047	60
-9.394999999964963	-9.288973538797405	5.000000000731745	5.018223755174556	1.0000000000000058	61
-9.38499999996352	-9.278786040772786	5.000000000752729	5.0184417382734186	1.0000000000000047	62
-9.374999999961979	-9.268596042625981	5.000000000774135	5.018665355149555	1.0000000000000075	63
-9.36499999996045	-9.258403701444369	5.0000000007959775	5.018894830629137	1.000000000000005	64
-9.354999999958853	-9.248209202099247	5.000000000818261	5.019130388533733	1.0000000000000062	65
-9.344999999957224	-9.238012752511722	5.000000000840993	5.019372251348551	1.0000000000000053	66
-9.33499999995552	-9.227814590092708	5.000000000864186	5.01962063660208	1.000000000000006	67
-9.324999999953828	-9.21761497916151	5.000000000887851	5.019875755271189	1.0000000000000053	68
-9.31499999995202	-9.207414218143478	5.000000000911991	5.020137810360464	1.0000000000000073	69
-9.3049999999502	-9.197212636753147	5.0000000009366214	5.020406987790254	1.0000000000000069	70
-9.294999999948315	-9.187010601550178	5.000000000961748	5.02068345897051	1.0000000000000064	71
-9.284999999946406	-9.176808515824554	5.000000000987385	5.020967369332038	1.0000000000000056	72
-9.274999999944438	-9.166606822984138	5.0000000010135395	5.021258844128269	1.0000000000000062	73
-9.264999999942402	-9.156405996280986	5.000000001040226	5.021557974263886	1.0000000000000064	74
-9.254999999940337	-9.146206562204215	5.000000001067449	5.02186481476074	1.0000000000000069	75
-9.244999999938205	-9.136009077410959	5.000000001095223	5.022179378215539	1.0000000000000056	76
-9.234999999935997	-9.125814139485627	5.00000000112356	5.02250162585998	1.0000000000000067	77
-9.224999999933758	-9.115622384246603	5.00000000115247	5.022831468345109	1.0000000000000067	78
-9.214999999931448	-9.1054344799259	5.000000001181964	5.023168753326822	1.0000000000000078	79
-9.204999999929104	-9.095251124914254	5.000000001212057	5.023513259297359	1.0000000000000053	80
-9.194999999926678	-9.085073045993587	5.000000001242757	5.0238646932052315	1.0000000000000062	81
-9.184999999924171	-9.074900988208585	5.000000001274079	5.0242226807180534	1.0000000000000069	82
-9.174999999921615	-9.064735708584584	5.0000000013060335	5.024586765038742	1.0000000000000058	83
-9.164999999918995	-9.054577968018277	5.000000001338636	5.024956404351366	1.0000000000000084	84
-9.154999999916338	-9.044428520493534	5.000000001371898	5.025330959026965	1.000000000000005	85
-9.144999999913592	-9.034288100830578	5.000000001405833	5.0257097032031375	1.0000000000000069	86
-9.13499999991078	-9.02415741406841	5.000000001440455	5.026091823322264	1.0000000000000082	87
-9.124999999907905	-9.014037120288362	5.000000001475778	5.0264764105681135	1.000000000000007	88
-9.114999999904944	-9.003927820935179	5.000000001511815	5.026862481492686	1.0000000000000075	89
-9.104999999901935	-8.993830044262662	5.000000001548581	5.02724897161157	1.000000000000006	90
-9.094999999898826	-8.983744235489175	5.000000001586091	5.027634758161699	1.0000000000000082	91
-9.084999999895638	-8.973670733947904	5.000000001624363	5.028018662682572	1.0000000000000084	92
-9.074999999892396	-8.96360976755662	5.000000001663405	5.028399473482114	1.0000000000000089	93
-9.064999999889077	-8.95356144548387	5.00000000170324	5.0287759573490085	1.000000000000007	94
-9.05499999988567	-8.943525737789425	5.0000000017438815	5.0291468797500425	1.000000000000008	95
-9.04499999988221	-8.933502479906075	5.000000001785344	5.029511026665898	1.0000000000000053	96
-9.034999999878647	-8.923491367074696	5.000000001827647	5.029867224599842	1.0000000000000056	97
-9.024999999874971	-8.913491955436756	5.000000001870807	5.03021435984558	1.0000000000000056	98
-9.014999999871197	-8.90350366478529	5.000000001914839	5.03055139724166	1.0000000000000084	99
-9.004999999867406	-8.893525779830723	5.000000001959762	5.030877401727049	1.0000000000000058	100
-8.994999999863486	-8.883557473708422	5.000000002005596	5.031191551556603	1.0000000000000078	101
-8.984999999859452	-8.873597812313275	5.000000002052357	5.031493153346581	1.0000000000000069	102
-8.974999999855356	-8.86364577124834	5.000000002100062	5.031781650359183	1.0000000000000067	103
-8.96499999985116	-8.853700253279616	5.000000002148738	5.032056630766884	1.0000000000000062	104
-8.954999999846864	-8.843760110376191	5.000000002198396	5.032317831298714	1.0000000000000073	105
-8.944999999842455	-8.833824158411117	5.00000000224906	5.032565137564936	1.000000000000007	106
-8.934999999837961	-8.823891203591787	5.000000002300749	5.032798577313851	1.0000000000000075	107
-8.92499999983337	-8.813960053328705	5.000000002353485	5.033018317524875	1.0000000000000064	108
-8.914999999828634	-8.804029540688987	5.0000000024072895	5.033224651115361	1.0000000000000087	109
-8.904999999823854	-8.794098534274339	5.000000002462182	5.033417988010845	1.0000000000000058	110
-8.894999999818918	-8.784165954730394	5.0000000025181865	5.033598842899856	1.0000000000000069	111
-8.884999999813893	-8.774230788132282	5.000000002575326	5.033767816589725	1.0000000000000058	112
-8.874999999808715	-8.7642920960177	5.000000002633617	5.033925585010133	1.0000000000000089	113
-8.864999999803446	-8.754349015587762	5.000000002693095	5.034072881915075	1.0000000000000093	114
-8.854999999798093	-8.74440077156232	5.000000002753775	5.034210487400161	1.0000000000000062	115
-8.844999999792558	-8.73444667602304	5.000000002815681	5.034339209236144	1.0000000000000087	116
-8.83499999978691	-8.724486126580615	5.000000002878844	5.034459875811258	1.0000000000000109	117
-8.824999999781163	-8.714518609704898	5.000000002943285	5.034573315933957	1.0000000000000087	118
-8.814999999775287	-8.704543692938644	5.0000000030090295	5.034680357951113	1.0000000000000084	119
-8.804999999769283	-8.694561027200308	5.000000003076109	5.034781813211357	1.000000000000007	120
-8.794999999763123	-8.684570336559219	5.000000003144543	5.034878473765446	1.0000000000000089	121
