x+ 	 x- 	 p+ 	 p- 	 mass_x+ 	 itr 
-10.0	nan	5.0	nan	1.0	0
-9.994999999999985	-9.954980152015338	5.000000000005999	5.004018236635266	1.0000000000000009	1
-9.98500000000002	-9.944969990234338	5.000000000012128	5.004058575917866	0.9999999999999976	2
-9.974999999999953	-9.934957865087497	5.000000000018379	5.004099153056876	1.000000000000001	3
-9.964999999999918	-9.924943696742636	5.000000000024758	5.004139985317922	0.9999999999999996	4
-9.954999999999862	-9.91492744284883	5.000000000031267	5.004181104565802	1.0000000000000004	5
-9.944999999999808	-9.904909047404653	5.000000000037906	5.004222484777064	1.000000000000001	6
-9.934999999999748	-9.894888485401735	5.000000000044679	5.004264205644673	0.9999999999999994	7
-9.924999999999631	-9.884865717717693	5.000000000051589	5.004306271539788	1.0000000000000007	8
-9.914999999999544	-9.874840686070415	5.000000000058639	5.00434871076593	0.9999999999999996	9
-9.904999999999442	-9.864813309543512	5.000000000065831	5.004391539914644	0.9999999999999983	10
-9.894999999999312	-9.854783516587556	5.000000000073168	5.004434807925828	0.9999999999999994	11
-9.88499999999915	-9.84475122055825	5.000000000080655	5.004478565654721	0.9999999999999994	12
-9.874999999998987	-9.834716322489767	5.000000000088291	5.004522872695569	0.9999999999999994	13
-9.864999999998812	-9.824678687742608	5.0000000000960805	5.004567784924989	1.0	14
-9.854999999998633	-9.814638184620168	5.000000000104031	5.004613384970733	0.9999999999999979	15
-9.844999999998398	-9.804594666604467	5.00000000011214	5.004659762037429	1.0000000000000002	16
-9.834999999998198	-9.794547957148366	5.000000000120411	5.004707039679803	0.9999999999999988	17
-9.824999999997939	-9.784497851632324	5.000000000128853	5.004755342112064	1.0	18
-9.81499999999769	-9.774444129930359	5.000000000137464	5.00480484326827	0.9999999999999986	19
-9.804999999997422	-9.764386522235345	5.000000000146249	5.004855731241928	0.9999999999999992	20
-9.794999999997126	-9.754324740813749	5.000000000155212	5.0049082459238186	0.9999999999999986	21
-9.784999999996819	-9.744258452860326	5.000000000164354	5.0049626751950775	0.9999999999999981	22
