x+ 	 x- 	 p+ 	 p- 	 mass_x+ 	 itr 
-9.999999999999998	nan	3.0000000000000004	nan	1.0	0
-9.995000000000006	-9.793849049353515	3.0000000000152705	3.0332788966413213	0.9999999999999992	1
-9.98499999999996	-9.783730513003281	3.000000000030842	3.0336105756049525	0.999999999999999	2
-9.97499999999984	-9.773608096745399	3.0000000000467284	3.033944625700445	0.9999999999999986	3
-9.964999999999682	-9.763480113311468	3.0000000000629345	3.0342809701646063	0.9999999999999988	4
-9.954999999999494	-9.753346268992297	3.0000000000794693	3.0346195635323037	0.9999999999999971	5
-9.944999999999236	-9.743206526210903	3.000000000096338	3.034960397485464	0.9999999999999976	6
-9.934999999998883	-9.73306082425057	3.0000000001135465	3.0353034856852106	0.9999999999999994	7
-9.9249999999985	-9.722909145395668	3.000000000131105	3.0356488328984574	0.9999999999999998	8
-9.91499999999808	-9.712751454733043	3.0000000001490172	3.035996445423125	0.9999999999999983	9
-9.904999999997589	-9.7025877396823	3.0000000001672906	3.036346337017222	0.9999999999999969	10
-9.89499999999701	-9.692417957726663	3.0000000001859353	3.0366985137262557	0.9999999999999998	11
-9.88499999999641	-9.682242104635911	3.0000000002049574	3.0370529856107074	0.9999999999999981	12
-9.874999999995746	-9.672060155646154	3.0000000002243628	3.0374097767108985	0.9999999999999971	13
-9.864999999994957	-9.661872088912055	3.000000000244161	3.0377688897468866	0.9999999999999994	14
-9.854999999994174	-9.651677875105099	3.00000000026436	3.038130359815893	0.9999999999999976	15
-9.844999999993274	-9.641477495094012	3.0000000002849685	3.038494192803421	0.9999999999999979	16
-9.834999999992357	-9.631270915895609	3.000000000305994	3.038860413665109	0.9999999999999964	17
-9.824999999991318	-9.621058127532576	3.0000000003274443	3.039229041883735	0.9999999999999976	18
-9.814999999990244	-9.61083911403634	3.000000000349329	3.0396001037268245	0.9999999999999967	19
-9.804999999989056	-9.60061383717869	3.000000000371656	3.0399736208862027	0.9999999999999976	20
-9.794999999987839	-9.590382285007934	3.0000000003944365	3.0403496208964436	0.9999999999999952	21
-9.784999999986495	-9.580144435008094	3.000000000417678	3.0407281180281758	0.9999999999999986	22
-9.774999999985093	-9.569900259077455	3.0000000004413887	3.041109156380204	0.9999999999999969	23
-9.764999999983655	-9.559649735528573	3.0000000004655814	3.0414927578317665	0.9999999999999964	24
-9.754999999982084	-9.549392841578308	3.0000000004902634	3.0418789552358727	0.9999999999999967	25
-9.744999999980454	-9.539129565965926	3.000000000515445	3.04226778395341	0.9999999999999967	26
-9.734999999978738	-9.528859877613568	3.000000000541138	3.042659271248758	0.9999999999999964	27
-9.724999999976921	-9.518583753820268	3.000000000567351	3.043053458801275	0.9999999999999976	28
-9.714999999975056	-9.508301174724382	3.000000000594094	3.0434503773809527	0.9999999999999957	29
-9.704999999973044	-9.498012115890045	3.0000000006213807	3.043850067844843	0.9999999999999957	30
-9.694999999971005	-9.487716558906259	3.0000000006492207	3.04425257126765	0.9999999999999954	31
-9.684999999968804	-9.477414472839476	3.000000000677623	3.0446579453192153	0.9999999999999967	32
-9.674999999966566	-9.467105834503505	3.0000000007066023	3.045066297435827	0.9999999999999957	33
-9.664999999964222	-9.456790510933443	3.00000000073617	3.0454785905069106	0.9999999999999961	34
-9.654999999961758	-9.446468062753784	3.0000000007663363	3.0458982667386763	0.9999999999999957	35
-9.644999999959198	-9.43613492218516	3.000000000797115	3.0463558758545224	0.9999999999999948	36
-9.634999999956571	-9.425794001101144	3.000000000828517	3.0468243147381733	0.9999999999999936	37
-9.624999999953767	-9.415449548763533	3.0000000008605574	3.047268237558827	0.9999999999999957	38
-9.614999999950898	-9.40510079001004	3.000000000893246	3.0476952802340236	0.9999999999999964	39
-9.604999999947934	-9.39474575824237	3.0000000009265992	3.048122042506327	0.9999999999999942	40
-9.594999999944854	-9.384382703714166	3.0000000009606294	3.048562024430541	0.9999999999999952	41
-9.584999999941644	-9.374013943815054	3.0000000009953496	3.04899761137208	0.9999999999999957	42
-9.574999999938308	-9.363638978215914	3.000000001030775	3.049432736867283	0.9999999999999962	43
-9.564999999934859	-9.353257322172922	3.000000001066919	3.049870989877613	0.9999999999999967	44
-9.55499999993133	-9.342868869144862	3.0000000011037957	3.0503130348862966	0.9999999999999954	45
-9.544999999927636	-9.332473235644533	3.000000001141423	3.0507613127746906	0.9999999999999954	46
-9.534999999923846	-9.322070488045842	3.0000000011798136	3.051215219952307	0.9999999999999957	47
-9.524999999919936	-9.311660798549806	3.0000000012189836	3.0516735956025887	0.9999999999999917	48
-9.51499999991586	-9.301244251790642	3.00000000125895	3.0521358359020425	0.999999999999994	49
-9.504999999911655	-9.29082119699647	3.000000001299727	3.0525997138429553	0.9999999999999938	50
-9.494999999907321	-9.280391703781886	3.0000000013413337	3.0530648478576685	0.9999999999999921	51
-9.484999999902884	-9.269955453996063	3.000000001383785	3.053533266790322	0.9999999999999909	52
-9.474999999898255	-9.259512282576845	3.0000000014270984	3.05400602332227	0.9999999999999907	53
-9.464999999893477	-9.249062150504107	3.0000000014712915	3.0544833422644726	0.999999999999994	54
-9.454999999888587	-9.238605082815523	3.000000001516385	3.054965103147105	0.9999999999999926	55
-9.444999999883525	-9.228140858618056	3.0000000015623933	3.055452524180949	0.9999999999999933	56
-9.434999999878325	-9.217669391962103	3.0000000016093376	3.0559460736585815	0.9999999999999919	57
-9.424999999872954	-9.207191253906194	3.000000001657236	3.056442666974676	0.9999999999999921	58
-9.414999999867424	-9.196706264627613	3.000000001706109	3.0569433657518497	0.9999999999999926	59
-9.404999999861703	-9.186214501752573	3.000000001755974	3.057447836110592	0.999999999999995	60
-9.394999999855898	-9.175715859340869	3.000000001806855	3.057956768772578	0.9999999999999909	61
-9.384999999849871	-9.165210311640203	3.00000000185877	3.058470400201939	0.9999999999999905	62
-9.374999999843652	-9.154697841685488	3.000000001911742	3.0589889174754035	0.9999999999999919	63
-9.364999999837277	-9.144178442395413	3.0000000019657906	3.059512469449408	0.9999999999999917	64
-9.354999999830733	-9.133652122438395	3.0000000020209385	3.0600411394596208	0.9999999999999909	65
-9.344999999824012	-9.123118845866376	3.000000002077211	3.060575215440669	0.9999999999999909	66
-9.334999999817065	-9.11257846041943	3.0000000021346263	3.0611155159198398	0.9999999999999911	67
-9.324999999809966	-9.102030931283656	3.00000000219321	3.061662318931497	0.9999999999999911	68
-9.314999999802653	-9.091476480435928	3.0000000022529885	3.062214783285239	0.9999999999999915	69
-9.304999999795164	-9.080914651882846	3.0000000023139832	3.0627750313928486	0.99999999999999	70
-9.29499999978744	-9.070345776571347	3.000000002376218	3.063341770905052	0.9999999999999907	71
-9.284999999779501	-9.059770702792752	3.0000000024397218	3.0639110049012075	0.9999999999999911	72
-9.274999999771387	-9.049189618276628	3.000000002504518	3.0644833865393086	0.9999999999999892	73
-9.264999999763038	-9.038602079305777	3.0000000025706344	3.065060415796411	0.9999999999999896	74
-9.25499999975447	-9.028007957486448	3.000000002638097	3.065642803462019	0.9999999999999902	75
-9.24499999974567	-9.01740712366639	3.0000000027069347	3.0662303974050134	0.999999999999989	76
-9.234999999736658	-9.006799714944592	3.0000000027771736	3.0668237680272106	0.9999999999999878	77
-9.224999999727412	-8.996182446103475	3.000000002848845	3.0674160683958367	0.9999999999999883	78
-9.214999999717886	-8.985560350219076	3.000000002921977	3.068017527997324	0.9999999999999902	79
-9.204999999708162	-8.974933912319871	3.0000000029965985	3.068629253650271	0.9999999999999876	80
-9.19499999969816	-8.964301135363673	3.0000000030727416	3.0692470271486285	0.9999999999999881	81
-9.184999999687925	-8.953662552615707	3.0000000031504355	3.069871840320921	0.9999999999999886	82
-9.174999999677441	-8.94301783474018	3.000000003229716	3.0705029244929807	0.9999999999999862	83
-9.16499999966667	-8.932367083721298	3.0000000033106105	3.0711403497584158	0.9999999999999883	84
-9.154999999655638	-8.921710331124066	3.0000000033931555	3.0717841009167106	0.9999999999999876	85
-9.14499999964428	-8.911047700476875	3.000000003477385	3.072434329206985	0.9999999999999912	86
-9.134999999632724	-8.900379199903284	3.0000000035633296	3.073090931654948	0.9999999999999883	87
-9.12499999962081	-8.889704937078605	3.0000000036510297	3.0737539833228933	0.99999999999999	88
-9.114999999608665	-8.879024793652182	3.0000000037405186	3.074423078435335	0.9999999999999881	89
-9.104999999596215	-8.86833921949863	3.000000003831834	3.075099119781485	0.9999999999999867	90
-9.094999999583436	-8.857648421798038	3.0000000039250105	3.0757824760621735	0.9999999999999881	91
-9.08499999957034	-8.846952224140422	3.000000004020091	3.0764725666585595	0.9999999999999869	92
-9.07499999955696	-8.836251091950574	3.0000000041171107	3.0771692779215036	0.9999999999999855	93
-9.064999999543229	-8.825545155430179	3.000000004216111	3.077871878838531	0.9999999999999865	94
-9.05499999952915	-8.814834694736543	3.000000004317132	3.078580421032239	0.9999999999999876	95
-9.044999999514793	-8.80411977998521	3.0000000044202166	3.079294975698871	0.9999999999999852	96
-9.034999999500036	-8.79340045087999	3.000000004525405	3.0800156401587744	0.9999999999999886	97
